,k5,k6,k7,score,score_init
4159,296.0,8.0,0.239046258,273,1138
4160,296.0,8.0,0.239829729,325,1138
4161,296.0,8.0,0.24040898800000002,264,1138
4162,296.0,8.0,0.243520123,297,1138
4163,296.0,10.0,0.22189231199999998,344,1138
4164,296.0,14.0,0.209285818,265,1138
4165,296.0,17.0,0.10723253099999999,303,1138
4166,296.0,17.0,0.11470731,277,1138
4167,296.0,17.0,0.118675246,313,1138
4168,296.0,17.0,0.180232907,313,1138
4169,296.0,19.0,0.070799745,264,1138
4170,296.0,21.0,0.105852135,260,1138
4171,296.0,21.0,0.256591752,305,1138
4172,296.0,22.0,0.059831704000000006,318,1138
4173,296.0,22.0,0.107176597,293,1138
4174,296.0,22.0,0.14632135300000002,230,1138
4175,296.0,22.0,0.21357886,277,1138
4176,296.0,22.0,0.218207373,275,1138
4177,296.0,22.0,0.22189231199999998,275,1138
4178,296.0,22.0,0.223380456,275,1138
4179,296.0,22.0,0.224254393,300,1138
4180,296.0,22.0,0.2291284,316,1138
4181,296.0,22.0,0.23609454600000002,298,1138
4182,296.0,22.0,0.24154769899999998,343,1138
4183,296.0,22.0,0.245206077,270,1138
4184,296.0,22.0,0.24779072100000002,281,1138
4185,296.0,22.0,0.250939255,310,1138
4186,296.0,22.0,0.251040763,303,1138
4187,296.0,22.0,0.256339372,276,1138
4188,296.0,22.0,0.262770995,304,1138
4189,296.0,22.0,0.264005718,278,1138
4190,296.0,22.0,0.273540251,285,1138
4191,296.0,22.0,0.278634953,253,1138
4192,296.0,22.0,0.37775054700000005,320,1138
4193,296.0,22.0,0.38514932,339,1138
4194,296.0,22.0,0.395897096,250,1138
4195,296.0,23.0,0.24779072100000002,306,1138
4196,296.0,24.0,0.066368726,298,1138
4197,296.0,24.0,0.232201639,292,1138
4198,296.0,24.0,0.24275075399999999,270,1138
4199,296.0,25.0,0.276796971,249,1138
4200,296.0,27.0,0.24779072100000002,270,1138
4201,296.0,27.0,0.25670832,371,1138
4202,299.0,19.0,0.070799745,314,1138
4203,300.0,5.0,0.048867018,389,1138
4204,302.0,14.0,0.036097187,324,1138
4205,303.0,19.0,0.063760942,354,1138
4206,304.0,19.0,0.062534058,314,1138
4207,306.0,5.0,0.133677168,338,1138
4208,306.0,5.0,0.145839185,271,1138
4209,306.0,5.0,0.14950781300000002,280,1138
4210,306.0,5.0,0.37713338,259,1138
4211,306.0,6.0,0.067115831,329,1138
4212,306.0,6.0,0.143491241,239,1138
4213,306.0,6.0,0.30127785,236,1138
4214,306.0,6.0,0.4,237,1138
4215,306.0,6.0,0.4,247,1138
4216,306.0,7.0,0.1379483,292,1138
4217,306.0,7.0,0.149312815,286,1138
4218,306.0,7.0,0.167410662,252,1138
4219,306.0,7.0,0.17853031600000002,320,1138
4220,306.0,7.0,0.205357685,273,1138
4221,306.0,7.0,0.21305702899999998,284,1138
4222,306.0,7.0,0.25907926,264,1138
4223,306.0,7.0,0.279489021,253,1138
4224,306.0,7.0,0.285302234,257,1138
4225,306.0,7.0,0.291423628,258,1138
4226,306.0,7.0,0.29751407399999996,280,1138
4227,306.0,7.0,0.30295512399999996,242,1138
4228,306.0,7.0,0.305935516,232,1138
4229,306.0,7.0,0.343519065,313,1138
4230,306.0,7.0,0.356032536,259,1138
4231,306.0,7.0,0.365356513,277,1138
4232,306.0,7.0,0.371812498,280,1138
4233,306.0,7.0,0.37682672899999997,301,1138
4234,306.0,7.0,0.380394621,336,1138
4235,306.0,7.0,0.38514932,245,1138
4236,306.0,7.0,0.387129785,260,1138
4237,306.0,7.0,0.392431884,247,1138
4238,306.0,7.0,0.395366536,271,1138
4239,306.0,10.0,0.073389941,318,1138
4240,306.0,10.0,0.082005441,262,1138
4241,306.0,10.0,0.09672071199999999,273,1138
4242,306.0,10.0,0.100270816,314,1138
4243,306.0,10.0,0.10810207599999999,307,1138
4244,306.0,10.0,0.10986935800000001,259,1138
4245,306.0,10.0,0.11500237599999999,288,1138
4246,306.0,10.0,0.119087869,228,1138
4247,306.0,10.0,0.119097533,306,1138
4248,306.0,10.0,0.122339266,289,1138
4249,306.0,10.0,0.12319006099999999,283,1138
4250,306.0,10.0,0.123708819,301,1138
4251,306.0,10.0,0.127388279,301,1138
4252,306.0,10.0,0.132370145,283,1138
4253,306.0,10.0,0.15422904099999998,295,1138
4254,306.0,10.0,0.159184819,268,1138
4255,306.0,10.0,0.178685028,284,1138
4256,306.0,10.0,0.191706708,268,1138
4257,306.0,10.0,0.19528109300000002,293,1138
4258,306.0,10.0,0.201656064,257,1138
4259,306.0,10.0,0.21203473399999997,253,1138
4260,306.0,10.0,0.242815983,252,1138
4261,306.0,10.0,0.256339372,280,1138
4262,306.0,10.0,0.25907926,357,1138
4263,306.0,10.0,0.27490685800000003,285,1138
4264,306.0,10.0,0.275948831,277,1138
4265,306.0,10.0,0.277023877,359,1138
4266,306.0,10.0,0.278775423,260,1138
4267,306.0,10.0,0.28054109,288,1138
4268,306.0,10.0,0.28449504800000003,280,1138
4269,306.0,10.0,0.286229791,274,1138
4270,306.0,10.0,0.290424106,274,1138
4271,306.0,10.0,0.293538559,286,1138
4272,306.0,10.0,0.305542362,243,1138
4273,306.0,10.0,0.313741384,231,1138
4274,306.0,10.0,0.359556173,266,1138
4275,306.0,10.0,0.36176304299999995,332,1138
4276,306.0,10.0,0.36360710399999996,214,1138
4277,306.0,10.0,0.366111856,279,1138
4278,306.0,10.0,0.366521108,283,1138
4279,306.0,10.0,0.368131128,223,1138
4280,306.0,10.0,0.368738871,281,1138
4281,306.0,10.0,0.369086456,289,1138
4282,306.0,10.0,0.369993752,261,1138
4283,306.0,10.0,0.370749846,302,1138
4284,306.0,10.0,0.374874859,317,1138
4285,306.0,10.0,0.375589382,293,1138
4286,306.0,10.0,0.37637886299999995,316,1138
4287,306.0,10.0,0.37674322,248,1138
4288,306.0,10.0,0.378294736,302,1138
4289,306.0,10.0,0.38188564399999997,272,1138
4290,306.0,10.0,0.382249635,230,1138
4291,306.0,10.0,0.38375592,304,1138
4292,306.0,10.0,0.384193761,330,1138
4293,306.0,10.0,0.38482979100000003,267,1138
4294,306.0,10.0,0.38517820399999997,223,1138
4295,306.0,10.0,0.38540599799999997,273,1138
4296,306.0,10.0,0.38560807,268,1138
4297,306.0,10.0,0.38601265100000004,306,1138
4298,306.0,10.0,0.38674495200000003,254,1138
4299,306.0,10.0,0.38710403,256,1138
4300,306.0,10.0,0.38714644200000004,224,1138
4301,306.0,10.0,0.38742803299999995,283,1138
4302,306.0,10.0,0.38756296799999995,292,1138
4303,306.0,10.0,0.38862924200000004,261,1138
4304,306.0,10.0,0.38931298200000003,266,1138
4305,306.0,10.0,0.390080263,294,1138
4306,306.0,10.0,0.39095489,287,1138
4307,306.0,10.0,0.39145136799999997,305,1138
4308,306.0,10.0,0.391677932,247,1138
4309,306.0,10.0,0.39234107799999995,276,1138
4310,306.0,10.0,0.392502888,268,1138
4311,306.0,10.0,0.392536218,250,1138
4312,306.0,10.0,0.392631441,320,1138
4313,306.0,10.0,0.392900724,274,1138
4314,306.0,10.0,0.393219482,303,1138
4315,306.0,10.0,0.394187867,262,1138
4316,306.0,10.0,0.39420508200000004,338,1138
4317,306.0,10.0,0.39453259399999996,257,1138
4318,306.0,10.0,0.394674907,288,1138
4319,306.0,10.0,0.39512557600000003,274,1138
4320,306.0,10.0,0.395286404,272,1138
4321,306.0,10.0,0.395603175,249,1138
4322,306.0,10.0,0.395897096,233,1138
4323,306.0,10.0,0.396254912,247,1138
4324,306.0,10.0,0.39643389700000004,254,1138
4325,306.0,10.0,0.396801633,337,1138
4326,306.0,10.0,0.396850496,280,1138
4327,306.0,10.0,0.39706560700000004,255,1138
4328,306.0,10.0,0.39781778700000003,320,1138
4329,306.0,10.0,0.398001335,294,1138
4330,306.0,10.0,0.398330808,266,1138
4331,306.0,10.0,0.398339145,335,1138
4332,306.0,10.0,0.39969157899999996,268,1138
4333,306.0,10.0,0.39971668299999996,248,1138
4334,306.0,10.0,0.4,261,1138
4335,306.0,12.0,0.104524769,298,1138
4336,306.0,12.0,0.152338902,293,1138
4337,306.0,12.0,0.156086998,283,1138
4338,306.0,12.0,0.159184819,263,1138
4339,306.0,12.0,0.356330365,277,1138
4340,306.0,12.0,0.361697152,305,1138
4341,306.0,12.0,0.38714644200000004,299,1138
4342,306.0,12.0,0.39851088799999995,269,1138
4343,306.0,15.0,0.10810207599999999,250,1138
4344,306.0,15.0,0.232260572,250,1138
4345,306.0,15.0,0.4,304,1138
4346,306.0,17.0,0.056531727999999996,297,1138
4347,306.0,17.0,0.058169150999999995,336,1138
4348,306.0,17.0,0.060390661,241,1138
4349,306.0,17.0,0.060483685,278,1138
4350,306.0,17.0,0.156062449,270,1138
4351,306.0,17.0,0.239335203,322,1138
4352,306.0,17.0,0.24061277600000003,282,1138
4353,306.0,17.0,0.257205203,296,1138
4354,306.0,17.0,0.265171151,278,1138
4355,306.0,17.0,0.27248872,307,1138
4356,306.0,17.0,0.37713338,275,1138
4357,306.0,17.0,0.38528073700000004,292,1138
4358,306.0,17.0,0.395645051,249,1138
4359,306.0,17.0,0.4,284,1138
4360,306.0,19.0,0.070799745,295,1138
4361,306.0,19.0,0.10873011,295,1138
4362,306.0,20.0,0.085238138,273,1138
4363,306.0,20.0,0.105961557,245,1138
4364,306.0,20.0,0.107271961,264,1138
4365,306.0,20.0,0.110803555,315,1138
4366,306.0,20.0,0.140628383,247,1138
4367,306.0,20.0,0.30127785,270,1138
4368,306.0,20.0,0.306546378,310,1138
4369,306.0,20.0,0.382249635,260,1138
4370,306.0,20.0,0.38714644200000004,291,1138
4371,306.0,20.0,0.4,309,1138
4372,306.0,21.0,0.036887375,345,1138
4373,306.0,21.0,0.08770476,319,1138
4374,306.0,21.0,0.09835105,307,1138
4375,306.0,21.0,0.26133553600000003,305,1138
4376,306.0,21.0,0.262836937,283,1138
4377,306.0,21.0,0.27113021800000003,250,1138
4378,306.0,21.0,0.275145118,248,1138
4379,306.0,21.0,0.276185832,269,1138
4380,306.0,21.0,0.28194929399999996,259,1138
4381,306.0,22.0,0.030254027000000003,317,1138
4382,306.0,22.0,0.032551165,303,1138
4383,306.0,22.0,0.038757678,299,1138
4384,306.0,22.0,0.056176612,335,1138
4385,306.0,22.0,0.382249635,334,1138
4386,306.0,22.0,0.38848503799999995,355,1138
4387,306.0,22.0,0.391973257,274,1138
4388,306.0,23.0,0.38978214899999997,263,1138
4389,306.0,24.0,0.08770476,268,1138
4390,306.0,24.0,0.09228977099999999,326,1138
4391,306.0,24.0,0.12102251300000001,228,1138
4392,306.0,24.0,0.122682918,302,1138
4393,306.0,24.0,0.12281557800000001,268,1138
4394,306.0,24.0,0.127388279,324,1138
4395,306.0,24.0,0.127779165,259,1138
4396,306.0,24.0,0.14078728699999998,266,1138
4397,306.0,24.0,0.141388737,237,1138
4398,306.0,24.0,0.145028664,278,1138
4399,306.0,24.0,0.18506431199999998,319,1138
4400,306.0,24.0,0.19528109300000002,264,1138
4401,306.0,24.0,0.274491358,289,1138
4402,306.0,24.0,0.281549148,260,1138
4403,306.0,24.0,0.293528983,296,1138
4404,306.0,24.0,0.371711103,305,1138
4405,306.0,24.0,0.382249635,316,1138
4406,306.0,26.0,0.033374732000000004,341,1138
4407,306.0,27.0,0.398456249,282,1138
4408,306.0,27.0,0.4,349,1138
4409,306.0,28.0,0.39815538,323,1138
4410,306.0,29.0,0.293326105,303,1138
4411,307.0,19.0,0.063760942,340,1138
4412,308.0,19.0,0.070799745,287,1138
4413,308.0,19.0,0.09318495800000001,310,1138
4414,311.0,19.0,0.070799745,283,1138
4415,311.0,26.0,0.080446545,244,1138
4416,312.0,8.0,0.033233247,458,1138
4417,312.0,10.0,0.046310275,397,1138
4418,312.0,28.0,0.039532847999999995,310,1138
4419,313.0,7.0,0.074901242,314,1138
4420,313.0,11.0,0.020764971,763,1138
4421,314.0,11.0,0.09159598199999999,231,1138
4422,314.0,19.0,0.070799745,275,1138
4423,314.0,28.0,0.128915106,256,1138
4424,315.0,19.0,0.070799745,267,1138
4425,316.0,19.0,0.070799745,330,1138
4426,316.0,19.0,0.076720471,267,1138
4427,317.0,19.0,0.059461848,272,1138
4428,318.0,24.0,0.070799745,255,1138
4429,319.0,21.0,0.060621457999999996,290,1138
4430,321.0,5.0,0.159184819,300,1138
4431,321.0,6.0,0.09278617900000001,251,1138
4432,321.0,6.0,0.36326750799999996,327,1138
4433,321.0,7.0,0.107176597,276,1138
4434,321.0,7.0,0.110974355,264,1138
4435,321.0,7.0,0.116677597,295,1138
4436,321.0,7.0,0.167410662,251,1138
4437,321.0,7.0,0.173200425,284,1138
4438,321.0,7.0,0.240882097,324,1138
4439,321.0,7.0,0.361218555,287,1138
4440,321.0,10.0,0.100325879,312,1138
4441,321.0,10.0,0.102100544,277,1138
4442,321.0,10.0,0.104583378,295,1138
4443,321.0,10.0,0.11697225300000001,303,1138
4444,321.0,10.0,0.204716751,295,1138
4445,321.0,10.0,0.38714644200000004,255,1138
4446,321.0,10.0,0.399280271,307,1138
4447,321.0,10.0,0.4,262,1138
4448,321.0,10.0,0.4,276,1138
4449,321.0,12.0,0.045099224,297,1138
4450,321.0,12.0,0.086108244,254,1138
4451,321.0,12.0,0.089125096,236,1138
4452,321.0,12.0,0.100875479,310,1138
4453,321.0,12.0,0.214804088,281,1138
4454,321.0,12.0,0.22090704600000002,257,1138
4455,321.0,15.0,0.107961034,297,1138
4456,321.0,15.0,0.20724336399999999,321,1138
4457,321.0,15.0,0.299234905,228,1138
4458,321.0,17.0,0.085512891,293,1138
4459,321.0,17.0,0.102606321,241,1138
4460,321.0,17.0,0.105961557,262,1138
4461,321.0,17.0,0.110605266,307,1138
4462,321.0,17.0,0.117836626,249,1138
4463,321.0,17.0,0.127388279,279,1138
4464,321.0,17.0,0.190370335,248,1138
4465,321.0,17.0,0.19568339699999998,289,1138
4466,321.0,17.0,0.201661765,264,1138
4467,321.0,17.0,0.20724336399999999,235,1138
4468,321.0,17.0,0.207338275,298,1138
4469,321.0,17.0,0.208465492,337,1138
4470,321.0,17.0,0.20984614399999998,227,1138
4471,321.0,17.0,0.210001954,275,1138
4472,321.0,17.0,0.220515755,287,1138
4473,321.0,19.0,0.134268991,295,1138
4474,321.0,20.0,0.025047382000000003,361,1138
4475,321.0,20.0,0.038487929,290,1138
4476,321.0,20.0,0.043528488,320,1138
4477,321.0,20.0,0.061028502000000005,296,1138
4478,321.0,20.0,0.063249761,260,1138
4479,321.0,20.0,0.07207629,269,1138
4480,321.0,20.0,0.073470635,262,1138
4481,321.0,20.0,0.075818608,277,1138
4482,321.0,20.0,0.07591503,254,1138
4483,321.0,20.0,0.07661317200000001,297,1138
4484,321.0,20.0,0.078404324,332,1138
4485,321.0,20.0,0.08014966700000001,295,1138
4486,321.0,20.0,0.080240323,254,1138
4487,321.0,20.0,0.08135248099999999,223,1138
4488,321.0,20.0,0.084743829,238,1138
4489,321.0,20.0,0.085021346,268,1138
4490,321.0,20.0,0.08520995699999999,299,1138
4491,321.0,20.0,0.08613757300000001,265,1138
4492,321.0,20.0,0.086203524,260,1138
4493,321.0,20.0,0.08678591199999999,297,1138
4494,321.0,20.0,0.09074976800000001,242,1138
4495,321.0,20.0,0.091158549,289,1138
4496,321.0,20.0,0.091670246,267,1138
4497,321.0,20.0,0.092205911,254,1138
4498,321.0,20.0,0.09278617900000001,220,1138
4499,321.0,20.0,0.093473763,267,1138
4500,321.0,20.0,0.094605237,275,1138
4501,321.0,20.0,0.0954746,273,1138
4502,321.0,20.0,0.095727521,307,1138
4503,321.0,20.0,0.09623569400000001,227,1138
4504,321.0,20.0,0.096448873,242,1138
4505,321.0,20.0,0.096478831,286,1138
4506,321.0,20.0,0.09672071199999999,261,1138
4507,321.0,20.0,0.096870248,272,1138
4508,321.0,20.0,0.097059508,253,1138
4509,321.0,20.0,0.09748932,324,1138
4510,321.0,20.0,0.09803662099999999,264,1138
4511,321.0,20.0,0.098715863,244,1138
4512,321.0,20.0,0.099566876,265,1138
4513,321.0,20.0,0.10411338199999999,283,1138
4514,321.0,20.0,0.104718041,230,1138
4515,321.0,20.0,0.10626608900000001,292,1138
4516,321.0,20.0,0.106675536,319,1138
4517,321.0,20.0,0.10690579,272,1138
4518,321.0,20.0,0.107129498,240,1138
4519,321.0,20.0,0.107176597,246,1138
4520,321.0,20.0,0.107225831,283,1138
4521,321.0,20.0,0.107271961,225,1138
4522,321.0,20.0,0.10739753699999999,290,1138
4523,321.0,20.0,0.108032105,287,1138
4524,321.0,20.0,0.108664977,260,1138
4525,321.0,20.0,0.108940176,287,1138
4526,321.0,20.0,0.10898901400000001,272,1138
4527,321.0,20.0,0.10931993,251,1138
4528,321.0,20.0,0.10940063400000001,255,1138
4529,321.0,20.0,0.110031511,244,1138
4530,321.0,20.0,0.11346342599999999,250,1138
4531,321.0,20.0,0.11447153800000001,269,1138
4532,321.0,20.0,0.11748873800000001,216,1138
4533,321.0,20.0,0.11772055199999999,318,1138
4534,321.0,20.0,0.117984895,277,1138
4535,321.0,20.0,0.11839377,245,1138
4536,321.0,20.0,0.119087869,269,1138
4537,321.0,20.0,0.119578461,255,1138
4538,321.0,20.0,0.119934215,301,1138
4539,321.0,20.0,0.120760175,276,1138
4540,321.0,20.0,0.121637751,344,1138
4541,321.0,20.0,0.12220034699999999,272,1138
4542,321.0,20.0,0.12287182,295,1138
4543,321.0,20.0,0.125542978,295,1138
4544,321.0,20.0,0.127237626,241,1138
4545,321.0,20.0,0.127301321,305,1138
4546,321.0,20.0,0.12838049699999998,290,1138
4547,321.0,20.0,0.128386477,237,1138
4548,321.0,20.0,0.129658555,311,1138
4549,321.0,20.0,0.142817638,285,1138
4550,321.0,20.0,0.143889995,258,1138
4551,321.0,20.0,0.173406733,277,1138
4552,321.0,20.0,0.18081130399999998,290,1138
4553,321.0,20.0,0.208965664,299,1138
4554,321.0,20.0,0.21009909300000001,320,1138
4555,321.0,20.0,0.212930261,265,1138
4556,321.0,20.0,0.21305702899999998,278,1138
4557,321.0,20.0,0.213773255,272,1138
4558,321.0,20.0,0.21660665399999998,273,1138
4559,321.0,20.0,0.219157815,237,1138
4560,321.0,20.0,0.220508619,256,1138
4561,321.0,20.0,0.220515755,250,1138
4562,321.0,20.0,0.224602455,285,1138
4563,321.0,20.0,0.23600717,273,1138
4564,321.0,20.0,0.268943431,271,1138
4565,321.0,20.0,0.298341559,265,1138
4566,321.0,20.0,0.30295512399999996,240,1138
4567,321.0,20.0,0.306546378,268,1138
4568,321.0,20.0,0.30699982600000003,270,1138
4569,321.0,20.0,0.31519251600000003,283,1138
4570,321.0,20.0,0.318233945,285,1138
4571,321.0,20.0,0.337722795,288,1138
4572,321.0,20.0,0.343970238,209,1138
4573,321.0,20.0,0.351926778,256,1138
4574,321.0,20.0,0.35974912,296,1138
4575,321.0,20.0,0.360845245,231,1138
4576,321.0,20.0,0.364392321,286,1138
4577,321.0,20.0,0.366134457,253,1138
4578,321.0,20.0,0.369497315,292,1138
4579,321.0,20.0,0.379192517,262,1138
4580,321.0,20.0,0.38910934399999997,288,1138
4581,321.0,20.0,0.4,304,1138
4582,321.0,21.0,0.096647038,283,1138
4583,321.0,21.0,0.100861254,248,1138
4584,321.0,21.0,0.256591752,272,1138
4585,321.0,21.0,0.256591752,283,1138
4586,321.0,22.0,0.096720599,259,1138
4587,321.0,22.0,0.22720594600000002,268,1138
4588,321.0,22.0,0.23848740899999998,237,1138
4589,321.0,23.0,0.211150742,250,1138
4590,321.0,23.0,0.215143575,301,1138
4591,321.0,24.0,0.0457981,262,1138
4592,321.0,24.0,0.050042413,251,1138
4593,321.0,24.0,0.061363553,262,1138
4594,321.0,24.0,0.083241893,243,1138
4595,321.0,24.0,0.09025655199999999,323,1138
4596,321.0,24.0,0.09850556699999999,257,1138
4597,321.0,24.0,0.098903391,248,1138
4598,321.0,24.0,0.104583378,200,1138
4599,321.0,24.0,0.11911647300000001,226,1138
4600,321.0,24.0,0.125874994,271,1138
4601,321.0,24.0,0.127388279,275,1138
4602,321.0,24.0,0.128727922,300,1138
4603,321.0,24.0,0.23870841199999998,248,1138
4604,321.0,25.0,0.295425724,235,1138
4605,321.0,27.0,0.121366548,298,1138
4606,323.0,5.0,0.030880832999999996,501,1138
4607,323.0,19.0,0.070799745,293,1138
4608,323.0,20.0,0.12485875199999999,230,1138
4609,323.0,30.0,0.346433149,287,1138
4610,323.1578947,5.0,0.005,4086,1138
4611,323.1578947,5.0,0.025789474,871,1138
4612,323.1578947,5.0,0.046578947,392,1138
4613,323.1578947,5.0,0.067368421,312,1138
4614,323.1578947,5.0,0.088157895,257,1138
4615,323.1578947,5.0,0.108947368,279,1138
4616,323.1578947,5.0,0.129736842,260,1138
4617,323.1578947,5.0,0.150526316,259,1138
4618,323.1578947,5.0,0.171315789,276,1138
4619,323.1578947,5.0,0.192105263,304,1138
4620,323.1578947,5.0,0.212894737,280,1138
4621,323.1578947,5.0,0.233684211,292,1138
4622,323.1578947,5.0,0.254473684,272,1138
4623,323.1578947,5.0,0.275263158,245,1138
4624,323.1578947,5.0,0.296052632,262,1138
4625,323.1578947,5.0,0.316842105,239,1138
4626,323.1578947,5.0,0.33763157899999996,259,1138
4627,323.1578947,5.0,0.358421053,250,1138
4628,323.1578947,5.0,0.379210526,243,1138
4629,323.1578947,5.0,0.4,351,1138
4630,323.1578947,6.315789474,0.005,4241,1138
4631,323.1578947,6.315789474,0.025789474,664,1138
4632,323.1578947,6.315789474,0.046578947,362,1138
4633,323.1578947,6.315789474,0.067368421,337,1138
4634,323.1578947,6.315789474,0.088157895,281,1138
4635,323.1578947,6.315789474,0.108947368,226,1138
4636,323.1578947,6.315789474,0.129736842,261,1138
4637,323.1578947,6.315789474,0.150526316,255,1138
4638,323.1578947,6.315789474,0.171315789,280,1138
4639,323.1578947,6.315789474,0.192105263,247,1138
4640,323.1578947,6.315789474,0.212894737,283,1138
4641,323.1578947,6.315789474,0.233684211,286,1138
4642,323.1578947,6.315789474,0.254473684,307,1138
4643,323.1578947,6.315789474,0.275263158,244,1138
4644,323.1578947,6.315789474,0.296052632,286,1138
4645,323.1578947,6.315789474,0.316842105,247,1138
4646,323.1578947,6.315789474,0.33763157899999996,293,1138
4647,323.1578947,6.315789474,0.358421053,275,1138
4648,323.1578947,6.315789474,0.379210526,248,1138
4649,323.1578947,6.315789474,0.4,226,1138
4650,323.1578947,7.631578947,0.005,4040,1138
4651,323.1578947,7.631578947,0.025789474,764,1138
